id,bubble_id,last_synced_at,created_at,updated_at,total_amount,created_date,record_month,linked_user,modified_date,linked_invoice,created_by,all_full_on_date,achieved_tier_bonus
86,1735617184672x894339629222511400,2025-09-12T07:48:56.357Z,2025-09-12T07:48:56.357Z,2025-09-12T07:48:56.357Z,,2024-12-31T03:53:04.677Z,2024-08-01 00:00:00+00,1710131887887x375288686294390900,2024-12-31T03:53:04.727Z,,non_authenticated_user_eternalgy_live,,
87,1735617184918x847888661274708100,2025-09-12T07:48:56.362Z,2025-09-12T07:48:56.362Z,2025-09-12T07:48:56.362Z,,2024-12-31T03:53:04.923Z,2024-09-01 00:00:00+00,1710131887887x375288686294390900,2024-12-31T03:53:04.995Z,,non_authenticated_user_eternalgy_live,,
88,1735617185178x471316407452712960,2025-09-12T07:48:56.366Z,2025-09-12T07:48:56.366Z,2025-09-12T07:48:56.366Z,,2024-12-31T03:53:05.184Z,2024-10-01 00:00:00+00,1710131887887x375288686294390900,2024-12-31T03:53:05.260Z,,non_authenticated_user_eternalgy_live,,
89,1735617185439x460378079094850000,2025-09-12T07:48:56.379Z,2025-09-12T07:48:56.379Z,2025-09-12T07:48:56.379Z,,2024-12-31T03:53:05.444Z,2024-11-01 00:00:00+00,1710131887887x375288686294390900,2024-12-31T03:53:05.506Z,,non_authenticated_user_eternalgy_live,,
90,1735617185705x801289911522162300,2025-09-12T07:48:56.383Z,2025-09-12T07:48:56.383Z,2025-09-12T07:48:56.383Z,,2024-12-31T03:53:05.709Z,2024-12-01 00:00:00+00,1710131887887x375288686294390900,2024-12-31T03:53:05.783Z,,non_authenticated_user_eternalgy_live,,
91,1735617187136x570202027620552400,2025-09-12T07:48:56.389Z,2025-09-12T07:48:56.389Z,2025-09-12T07:48:56.389Z,,2024-12-31T03:53:07.143Z,2024-04-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:07.217Z,,non_authenticated_user_eternalgy_live,,
92,1735617187414x741088402084467700,2025-09-12T07:48:56.393Z,2025-09-12T07:48:56.393Z,2025-09-12T07:48:56.393Z,,2024-12-31T03:53:07.420Z,2024-05-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:07.465Z,,non_authenticated_user_eternalgy_live,,
93,1735617187701x902915317241140900,2025-09-12T07:48:56.400Z,2025-09-12T07:48:56.400Z,2025-09-12T07:48:56.400Z,,2024-12-31T03:53:07.712Z,2024-06-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:07.859Z,,non_authenticated_user_eternalgy_live,,
94,1735617188039x550093287213650370,2025-09-12T07:48:56.405Z,2025-09-12T07:48:56.405Z,2025-09-12T07:48:56.405Z,,2024-12-31T03:53:08.044Z,2024-07-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:08.112Z,,non_authenticated_user_eternalgy_live,,
95,1735617188277x289190565325029300,2025-09-12T07:48:56.412Z,2025-09-12T07:48:56.412Z,2025-09-12T07:48:56.412Z,,2024-12-31T03:53:08.282Z,2024-08-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:08.335Z,,non_authenticated_user_eternalgy_live,,
96,1735617188513x262357796788081920,2025-09-12T07:48:56.417Z,2025-09-12T07:48:56.417Z,2025-09-12T07:48:56.417Z,,2024-12-31T03:53:08.519Z,2024-09-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:08.591Z,,non_authenticated_user_eternalgy_live,,
97,1735617188800x634026941529449500,2025-09-12T07:48:56.424Z,2025-09-12T07:48:56.424Z,2025-09-12T07:48:56.424Z,,2024-12-31T03:53:08.805Z,2024-10-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:08.850Z,,non_authenticated_user_eternalgy_live,,
98,1735617189130x885177321331009000,2025-09-12T07:48:56.431Z,2025-09-12T07:48:56.431Z,2025-09-12T07:48:56.431Z,,2024-12-31T03:53:09.134Z,2024-11-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:09.236Z,,non_authenticated_user_eternalgy_live,,
99,1735617189523x813229249453264000,2025-09-12T07:48:56.436Z,2025-09-12T07:48:56.436Z,2025-09-12T07:48:56.436Z,,2024-12-31T03:53:09.530Z,2024-12-01 00:00:00+00,1710131904887x719014232100043300,2024-12-31T03:53:09.623Z,,non_authenticated_user_eternalgy_live,,
100,1735617191092x825691177201450600,2025-09-12T07:48:56.442Z,2025-09-12T07:48:56.442Z,2025-09-12T07:48:56.442Z,,2024-12-31T03:53:11.098Z,2024-04-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:11.151Z,,non_authenticated_user_eternalgy_live,,
101,1735617191332x356437851044775700,2025-09-12T07:48:56.711Z,2025-09-12T07:48:56.711Z,2025-09-12T07:48:56.711Z,,2024-12-31T03:53:11.338Z,2024-05-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:11.413Z,,non_authenticated_user_eternalgy_live,,
102,1735617191607x705872387476093400,2025-09-12T07:48:56.835Z,2025-09-12T07:48:56.835Z,2025-09-12T07:48:56.835Z,,2024-12-31T03:53:11.612Z,2024-06-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:11.688Z,,non_authenticated_user_eternalgy_live,,
103,1735617191881x263539824096128400,2025-09-12T07:48:56.902Z,2025-09-12T07:48:56.902Z,2025-09-12T07:48:56.902Z,,2024-12-31T03:53:11.885Z,2024-07-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:11.953Z,,non_authenticated_user_eternalgy_live,,
104,1735617192163x664945814979320200,2025-09-12T07:48:56.908Z,2025-09-12T07:48:56.908Z,2025-09-12T07:48:56.908Z,,2024-12-31T03:53:12.169Z,2024-08-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:12.242Z,,non_authenticated_user_eternalgy_live,,
170,1735617228741x410179990095487000,2025-09-12T07:48:58.042Z,2025-09-12T07:48:58.042Z,2025-09-12T07:48:58.042Z,27990,2024-12-31T03:53:48.746Z,2024-11-01 00:00:00+00,1714374534098x995573147101614700,2024-12-31T03:53:48.825Z,"[""1730386187966x383728926291918850""]",non_authenticated_user_eternalgy_live,,
105,1735617192451x527284359876235600,2025-09-12T07:48:56.920Z,2025-09-12T07:48:56.920Z,2025-09-12T07:48:56.920Z,226470,2024-12-31T03:53:12.455Z,2024-09-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:12.523Z,"[""1725468771818x517695485324034050"", ""1725471329643x145203460732878850"", ""1725551922739x392807793366663200"", ""1725853767487x261491186509283330"", ""1725983398491x870102271820824600"", ""1726030045181x570297528271503400"", ""1726044163770x405059684490018800""]",non_authenticated_user_eternalgy_live,,
106,1735617192685x107557015443776600,2025-09-12T07:48:56.928Z,2025-09-12T07:48:56.928Z,2025-09-12T07:48:56.928Z,,2024-12-31T03:53:12.691Z,2024-10-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:12.740Z,,non_authenticated_user_eternalgy_live,,
107,1735617192915x273547935415412670,2025-09-12T07:48:56.930Z,2025-09-12T07:48:56.930Z,2025-09-12T07:48:56.930Z,205500,2024-12-31T03:53:12.921Z,2024-11-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:12.981Z,"[""1732109207156x841185006869282800""]",non_authenticated_user_eternalgy_live,,
108,1735617193160x700091574925497700,2025-09-12T07:48:56.934Z,2025-09-12T07:48:56.934Z,2025-09-12T07:48:56.934Z,,2024-12-31T03:53:13.166Z,2024-12-01 00:00:00+00,1710302118613x646322445453829900,2024-12-31T03:53:13.243Z,,non_authenticated_user_eternalgy_live,,
109,1735617200512x488062428227950660,2025-09-12T07:48:56.937Z,2025-09-12T07:48:56.937Z,2025-09-12T07:48:56.937Z,35000,2024-12-31T03:53:20.518Z,2024-04-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:20.584Z,"[""1713944984520x351189888566296600""]",non_authenticated_user_eternalgy_live,,
110,1735617200770x599407067557726100,2025-09-12T07:48:56.942Z,2025-09-12T07:48:56.942Z,2025-09-12T07:48:56.942Z,,2024-12-31T03:53:20.776Z,2024-05-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:20.842Z,,non_authenticated_user_eternalgy_live,,
111,1735617201046x528640697721640900,2025-09-12T07:48:56.947Z,2025-09-12T07:48:56.947Z,2025-09-12T07:48:56.947Z,,2024-12-31T03:53:21.057Z,2024-06-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:21.140Z,,non_authenticated_user_eternalgy_live,,
112,1735617201310x326345602765230040,2025-09-12T07:48:56.950Z,2025-09-12T07:48:56.950Z,2025-09-12T07:48:56.950Z,,2024-12-31T03:53:21.315Z,2024-07-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:21.366Z,,non_authenticated_user_eternalgy_live,,
113,1735617201527x742959265470190200,2025-09-12T07:48:56.953Z,2025-09-12T07:48:56.953Z,2025-09-12T07:48:56.953Z,,2024-12-31T03:53:21.532Z,2024-08-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:21.581Z,,non_authenticated_user_eternalgy_live,,
114,1735617201743x822042420536827500,2025-09-12T07:48:56.961Z,2025-09-12T07:48:56.961Z,2025-09-12T07:48:56.961Z,,2024-12-31T03:53:21.749Z,2024-09-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:21.799Z,,non_authenticated_user_eternalgy_live,,
115,1735617201982x970983058636001800,2025-09-12T07:48:56.965Z,2025-09-12T07:48:56.965Z,2025-09-12T07:48:56.965Z,,2024-12-31T03:53:21.987Z,2024-10-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:22.061Z,,non_authenticated_user_eternalgy_live,,
116,1735617202286x287083298489123840,2025-09-12T07:48:56.968Z,2025-09-12T07:48:56.968Z,2025-09-12T07:48:56.968Z,,2024-12-31T03:53:22.291Z,2024-11-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:22.357Z,,non_authenticated_user_eternalgy_live,,
117,1735617202537x117927335004750500,2025-09-12T07:48:56.971Z,2025-09-12T07:48:56.971Z,2025-09-12T07:48:56.971Z,,2024-12-31T03:53:22.542Z,2024-12-01 00:00:00+00,1710891244701x435750549686257900,2024-12-31T03:53:22.604Z,,non_authenticated_user_eternalgy_live,,
118,1735617204229x775674197278428700,2025-09-12T07:48:56.986Z,2025-09-12T07:48:56.986Z,2025-09-12T07:48:56.986Z,48800,2024-12-31T03:53:24.234Z,2024-04-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:24.292Z,"[""1712374077990x600719764937769000""]",non_authenticated_user_eternalgy_live,,
119,1735617204468x735959504715901000,2025-09-12T07:48:56.991Z,2025-09-12T07:48:56.991Z,2025-09-12T07:48:56.991Z,26900,2024-12-31T03:53:24.473Z,2024-05-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:24.540Z,"[""1712552208836x794554944538280000""]",non_authenticated_user_eternalgy_live,,
120,1735617204741x655626997560041500,2025-09-12T07:48:56.996Z,2025-09-12T07:48:56.996Z,2025-09-12T07:48:56.996Z,,2024-12-31T03:53:24.746Z,2024-06-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:24.813Z,,non_authenticated_user_eternalgy_live,,
121,1735617204996x916566780809063800,2025-09-12T07:48:57.001Z,2025-09-12T07:48:57.001Z,2025-09-12T07:48:57.001Z,,2024-12-31T03:53:25.002Z,2024-07-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:25.077Z,,non_authenticated_user_eternalgy_live,,
122,1735617205261x152542924437260040,2025-09-12T07:48:57.011Z,2025-09-12T07:48:57.011Z,2025-09-12T07:48:57.011Z,,2024-12-31T03:53:25.266Z,2024-08-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:25.332Z,,non_authenticated_user_eternalgy_live,,
123,1735617205509x532255934257413400,2025-09-12T07:48:57.020Z,2025-09-12T07:48:57.020Z,2025-09-12T07:48:57.020Z,29000,2024-12-31T03:53:25.513Z,2024-09-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:25.569Z,"[""1725871762096x912791834464616400""]",non_authenticated_user_eternalgy_live,,
124,1735617205764x422712182195645630,2025-09-12T07:48:57.028Z,2025-09-12T07:48:57.028Z,2025-09-12T07:48:57.028Z,49650,2024-12-31T03:53:25.769Z,2024-10-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:25.838Z,"[""1729162309125x180934253889454080""]",non_authenticated_user_eternalgy_live,,
125,1735617206031x313516646774481000,2025-09-12T07:48:57.033Z,2025-09-12T07:48:57.033Z,2025-09-12T07:48:57.033Z,,2024-12-31T03:53:26.036Z,2024-11-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:26.094Z,,non_authenticated_user_eternalgy_live,,
126,1735617206275x443764558615506370,2025-09-12T07:48:57.040Z,2025-09-12T07:48:57.040Z,2025-09-12T07:48:57.040Z,,2024-12-31T03:53:26.280Z,2024-12-01 00:00:00+00,1711072585256x190890072668605800,2024-12-31T03:53:26.369Z,,non_authenticated_user_eternalgy_live,,
127,1735617207867x402641090533290700,2025-09-12T07:48:57.044Z,2025-09-12T07:48:57.044Z,2025-09-12T07:48:57.044Z,,2024-12-31T03:53:27.872Z,2024-04-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:27.943Z,,non_authenticated_user_eternalgy_live,,
128,1735617208137x888156336637892000,2025-09-12T07:48:57.050Z,2025-09-12T07:48:57.050Z,2025-09-12T07:48:57.050Z,,2024-12-31T03:53:28.141Z,2024-05-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:28.212Z,,non_authenticated_user_eternalgy_live,,
129,1735617208385x588793142772216400,2025-09-12T07:48:57.055Z,2025-09-12T07:48:57.055Z,2025-09-12T07:48:57.055Z,,2024-12-31T03:53:28.392Z,2024-06-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:28.454Z,,non_authenticated_user_eternalgy_live,,
130,1735617208650x982867418457940900,2025-09-12T07:48:57.065Z,2025-09-12T07:48:57.065Z,2025-09-12T07:48:57.065Z,,2024-12-31T03:53:28.654Z,2024-07-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:28.718Z,,non_authenticated_user_eternalgy_live,,
131,1735617208899x886329565343449300,2025-09-12T07:48:57.071Z,2025-09-12T07:48:57.071Z,2025-09-12T07:48:57.071Z,,2024-12-31T03:53:28.907Z,2024-08-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:28.983Z,,non_authenticated_user_eternalgy_live,,
132,1735617209163x752098692257161500,2025-09-12T07:48:57.079Z,2025-09-12T07:48:57.079Z,2025-09-12T07:48:57.079Z,,2024-12-31T03:53:29.168Z,2024-09-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:29.227Z,,non_authenticated_user_eternalgy_live,,
133,1735617209516x417880367070493400,2025-09-12T07:48:57.091Z,2025-09-12T07:48:57.091Z,2025-09-12T07:48:57.091Z,33900,2024-12-31T03:53:29.524Z,2024-10-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:29.591Z,"[""1730134865785x692561820368764900""]",non_authenticated_user_eternalgy_live,,
134,1735617209745x212752307256925280,2025-09-12T07:48:57.097Z,2025-09-12T07:48:57.097Z,2025-09-12T07:48:57.097Z,,2024-12-31T03:53:29.750Z,2024-11-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:29.797Z,,non_authenticated_user_eternalgy_live,,
135,1735617209954x988157827036269700,2025-09-12T07:48:57.103Z,2025-09-12T07:48:57.103Z,2025-09-12T07:48:57.103Z,,2024-12-31T03:53:29.960Z,2024-12-01 00:00:00+00,1711108338715x458901085593555800,2024-12-31T03:53:30.007Z,,non_authenticated_user_eternalgy_live,,
136,1735617214320x487195612211420740,2025-09-12T07:48:57.105Z,2025-09-12T07:48:57.105Z,2025-09-12T07:48:57.105Z,24014.4,2024-12-31T03:53:34.324Z,2024-04-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:34.404Z,"[""1713864502489x753710422006956000""]",non_authenticated_user_eternalgy_live,,
137,1735617214562x415142491541018900,2025-09-12T07:48:57.112Z,2025-09-12T07:48:57.112Z,2025-09-12T07:48:57.112Z,78619.87,2024-12-31T03:53:34.568Z,2024-05-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:34.798Z,"[""1714648197600x248292493439795200"", ""1715066348372x530540050949603300"", ""1715417560148x316326029739950100""]",non_authenticated_user_eternalgy_live,,
202,1735617254911x236469792315909820,2025-09-12T07:48:58.492Z,2025-09-12T07:48:58.492Z,2025-09-12T07:48:58.492Z,,2024-12-31T03:54:14.917Z,2024-07-01 00:00:00+00,1728634946831x604695270853833100,2024-12-31T03:54:15.210Z,,non_authenticated_user_eternalgy_live,,
138,1735617214990x909981905960378600,2025-09-12T07:48:57.117Z,2025-09-12T07:48:57.117Z,2025-09-12T07:48:57.117Z,103480,2024-12-31T03:53:34.995Z,2024-06-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:35.074Z,"[""1717993464840x925186224591732700"", ""1718602063924x902992202296197100"", ""1718860707058x601047387430715400""]",non_authenticated_user_eternalgy_live,,
139,1735617215257x958090931117852500,2025-09-12T07:48:57.127Z,2025-09-12T07:48:57.127Z,2025-09-12T07:48:57.127Z,,2024-12-31T03:53:35.261Z,2024-07-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:35.328Z,,non_authenticated_user_eternalgy_live,,
140,1735617215502x148350214823584000,2025-09-12T07:48:57.133Z,2025-09-12T07:48:57.133Z,2025-09-12T07:48:57.133Z,23110,2024-12-31T03:53:35.511Z,2024-08-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:35.578Z,"[""1724388070022x612224349519216600""]",non_authenticated_user_eternalgy_live,,
141,1735617215754x504478001756534200,2025-09-12T07:48:57.147Z,2025-09-12T07:48:57.147Z,2025-09-12T07:48:57.147Z,55210,2024-12-31T03:53:35.760Z,2024-09-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:35.829Z,"[""1725956206698x512019723143086100"", ""1725957580139x138812151869210620""]",non_authenticated_user_eternalgy_live,,
142,1735617216023x250655874084644280,2025-09-12T07:48:57.155Z,2025-09-12T07:48:57.155Z,2025-09-12T07:48:57.155Z,,2024-12-31T03:53:36.027Z,2024-10-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:36.173Z,,non_authenticated_user_eternalgy_live,,
143,1735617216337x335290861133770160,2025-09-12T07:48:57.160Z,2025-09-12T07:48:57.160Z,2025-09-12T07:48:57.160Z,99980,2024-12-31T03:53:36.349Z,2024-11-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:36.407Z,"[""1727403333567x377059686606176260"", ""1731475669084x484470432216121340"", ""1731475859294x945496486227214300""]",non_authenticated_user_eternalgy_live,,
144,1735617216607x689217910426875900,2025-09-12T07:48:57.166Z,2025-09-12T07:48:57.166Z,2025-09-12T07:48:57.166Z,,2024-12-31T03:53:36.616Z,2024-12-01 00:00:00+00,1713766912669x262353302493082200,2024-12-31T03:53:36.757Z,,non_authenticated_user_eternalgy_live,,
145,1735617219542x807112451001635800,2025-09-12T07:48:57.169Z,2025-09-12T07:48:57.169Z,2025-09-12T07:48:57.169Z,22500,2024-12-31T03:53:39.547Z,2024-04-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:39.617Z,"[""1713928938798x658407942807355400""]",non_authenticated_user_eternalgy_live,,
146,1735617219867x765834417517488000,2025-09-12T07:48:57.175Z,2025-09-12T07:48:57.175Z,2025-09-12T07:48:57.175Z,22600,2024-12-31T03:53:39.872Z,2024-05-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:39.943Z,"[""1714129373316x843317814689792000""]",non_authenticated_user_eternalgy_live,,
147,1735617220207x907129831116613100,2025-09-12T07:48:57.179Z,2025-09-12T07:48:57.179Z,2025-09-12T07:48:57.179Z,,2024-12-31T03:53:40.214Z,2024-06-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:40.293Z,,non_authenticated_user_eternalgy_live,,
148,1735617220708x113415619361522110,2025-09-12T07:48:57.184Z,2025-09-12T07:48:57.184Z,2025-09-12T07:48:57.184Z,,2024-12-31T03:53:40.715Z,2024-07-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:40.813Z,,non_authenticated_user_eternalgy_live,,
149,1735617221003x452025114309064770,2025-09-12T07:48:57.188Z,2025-09-12T07:48:57.188Z,2025-09-12T07:48:57.188Z,,2024-12-31T03:53:41.010Z,2024-08-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:41.094Z,,non_authenticated_user_eternalgy_live,,
150,1735617221289x351005762083471700,2025-09-12T07:48:57.194Z,2025-09-12T07:48:57.194Z,2025-09-12T07:48:57.194Z,,2024-12-31T03:53:41.294Z,2024-09-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:41.382Z,,non_authenticated_user_eternalgy_live,,
151,1735617221570x138374574416424420,2025-09-12T07:48:57.939Z,2025-09-12T07:48:57.939Z,2025-09-12T07:48:57.939Z,,2024-12-31T03:53:41.577Z,2024-10-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:41.630Z,,non_authenticated_user_eternalgy_live,,
152,1735617221802x225327706193314560,2025-09-12T07:48:57.949Z,2025-09-12T07:48:57.949Z,2025-09-12T07:48:57.949Z,,2024-12-31T03:53:41.810Z,2024-11-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:41.860Z,,non_authenticated_user_eternalgy_live,,
153,1735617222036x815709316296389500,2025-09-12T07:48:57.954Z,2025-09-12T07:48:57.954Z,2025-09-12T07:48:57.954Z,,2024-12-31T03:53:42.041Z,2024-12-01 00:00:00+00,1713880051400x154113256804077730,2024-12-31T03:53:42.097Z,,non_authenticated_user_eternalgy_live,,
154,1735617223558x325680008881309200,2025-09-12T07:48:57.958Z,2025-09-12T07:48:57.958Z,2025-09-12T07:48:57.958Z,,2024-12-31T03:53:43.565Z,2024-04-01 00:00:00+00,1714374187157x751603882593148200,2024-12-31T03:53:43.616Z,,non_authenticated_user_eternalgy_live,,
155,1735617223799x152599995340117820,2025-09-12T07:48:57.964Z,2025-09-12T07:48:57.964Z,2025-09-12T07:48:57.964Z,64854,2024-12-31T03:53:43.804Z,2024-05-01 00:00:00+00,1714374187157x751603882593148200,2024-12-31T03:53:43.874Z,"[""1716528098979x829925305561382900"", ""1716786461197x248421392723738620""]",non_authenticated_user_eternalgy_live,,
156,1735617224069x180912228165325700,2025-09-12T07:48:57.968Z,2025-09-12T07:48:57.968Z,2025-09-12T07:48:57.968Z,,2024-12-31T03:53:44.074Z,2024-06-01 00:00:00+00,1714374187157x751603882593148200,2024-12-31T03:53:44.147Z,,non_authenticated_user_eternalgy_live,,
157,1735617224305x364423262920138940,2025-09-12T07:48:57.974Z,2025-09-12T07:48:57.974Z,2025-09-12T07:48:57.974Z,,2024-12-31T03:53:44.311Z,2024-07-01 00:00:00+00,1714374187157x751603882593148200,2024-12-31T03:53:44.371Z,,non_authenticated_user_eternalgy_live,,
158,1735617224543x217470811201812670,2025-09-12T07:48:57.983Z,2025-09-12T07:48:57.983Z,2025-09-12T07:48:57.983Z,,2024-12-31T03:53:44.549Z,2024-08-01 00:00:00+00,1714374187157x751603882593148200,2024-12-31T03:53:44.604Z,,non_authenticated_user_eternalgy_live,,
159,1735617224789x202305455705859230,2025-09-12T07:48:57.990Z,2025-09-12T07:48:57.990Z,2025-09-12T07:48:57.990Z,,2024-12-31T03:53:44.793Z,2024-09-01 00:00:00+00,1714374187157x751603882593148200,2024-12-31T03:53:44.850Z,,non_authenticated_user_eternalgy_live,,
160,1735617225007x867764336292028000,2025-09-12T07:48:57.994Z,2025-09-12T07:48:57.994Z,2025-09-12T07:48:57.994Z,,2024-12-31T03:53:45.011Z,2024-10-01 00:00:00+00,1714374187157x751603882593148200,2024-12-31T03:53:45.073Z,,non_authenticated_user_eternalgy_live,,
